FEEDER,CAPACITY
﻿W422,5000.0
﻿W423,4924.1
﻿W424,5000.0
﻿W426,4994.3
﻿W427,4500.8
﻿W429,5000.0
﻿W430,5000.0
﻿W431,4857.2
﻿W432,5000.0
﻿W433,4900.8
﻿W436,5000.0
﻿W462,10000.0
﻿W464,10000.0
﻿W465,10000.0
﻿W466,10000.0
﻿W467,10000.0
﻿W468,9995.0
﻿WA22,5000.0
﻿WA23,5000.0
﻿WA25,5000.0
﻿WA26,5000.0
﻿WA28,5000.0
﻿WA30,5000.0
﻿WB21,5000.0
﻿WB22,5000.0
﻿WB23,5000.0
﻿WB24,5000.0
﻿WB25,5000.0
﻿WB26,5000.0
﻿WB27,4997.8
﻿WB28,5000.0
﻿WB29,5000.0
﻿WB30,5000.0
﻿WB31,5000.0
﻿WB32,5000.0
﻿WB33,5000.0
﻿WB34,5000.0
﻿WB35,5000.0
﻿WB36,5000.0
﻿WB37,5000.0
﻿WB38,5000.0
﻿WB39,5000.0
﻿WB40,5000.0
﻿WC21,5000.0
﻿WC22,5000.0
﻿WC23,5000.0
﻿WC24,4901.2
﻿WC25,5000.0
﻿WC51,10000.0
﻿WC53,10000.0
﻿WC54,10000.0
﻿WC55,10000.0
﻿WC56,7629.4
﻿WC57,9534.4
﻿WD19,5000.0
﻿WD20,4854.8
﻿WD21,5000.0
﻿WD22,5000.0
﻿WD23,5000.0
﻿WD24,5000.0
﻿WD25,5000.0
﻿WD26,4026.3
﻿WD27,5000.0
﻿WD28,5000.0
﻿WD29,5000.0
﻿WD30,5000.0
﻿WD31,5000.0
﻿WD32,5000.0
﻿WD33,5000.0
﻿WD34,5000.0
﻿WD35,4855.5
﻿WD36,5000.0
﻿WD37,4854.4
﻿WD38,5000.0
﻿WD70,9914.2
﻿WD71,9948.0
﻿WD75,10000.0
﻿WD76,10000.0
﻿WD77,9705.5
﻿WE21,5000.0
﻿WE22,5000.0
﻿WE23,5000.0
﻿WE24,5000.0
﻿WE25,5000.0
﻿WE26,5000.0
﻿WE27,4907.7
﻿WE28,5000.0
﻿WE29,5000.0
﻿WE30,5000.0
﻿WF20,5000.0
﻿WF21,4982.0
﻿WF22,5000.0
﻿WF23,5000.0
﻿WF24,5000.0
﻿WF25,5000.0
﻿WF26,3910.0
﻿WF27,5000.0
﻿WF28,5000.0
﻿WF29,4710.1
﻿WF30,4987.5
﻿WF31,5000.0
﻿WF32,5000.0
﻿WF34,5000.0
﻿WF35,4998.0
﻿WF36,4902.4
﻿WF37,5000.0
﻿WF38,5000.0
﻿WF39,4805.3
﻿WF50,10000.0
﻿WF51,10000.0
﻿WF52,9992.3
﻿WF53,10000.0
﻿WF54,10000.0
﻿WF55,9936.6
﻿WF56,10000.0
﻿WF60,10000.0
﻿WF61,10000.0
﻿WF62,10000.0
﻿WF63,9902.2
﻿WF64,10000.0
﻿WF65,9989.2
﻿WG22,4670.8
﻿WG23,5000.0
﻿WG24,5000.0
﻿WG26,5000.0
﻿WG27,4942.7
﻿WG28,5000.0
﻿WG29,5000.0
﻿WG30,5000.0
﻿WI21,5000.0
﻿WI22,4990.2
﻿WI23,5000.0
﻿WI24,4993.7
﻿WI25,4952.0
﻿WI26,4990.1
﻿WI28,5000.0
﻿WI29,4995.2
﻿WI30,4982.2
﻿WJ21,4973.6
﻿WJ22,4930.7
﻿WJ23,5000.0
﻿WK21,4940.8
﻿WK23,5000.0
﻿WL28,5000.0
﻿WM20,5000.0
﻿WM21,5000.0
﻿WM22,4213.2
﻿WM23,5000.0
﻿WM24,5000.0
﻿WM25,5000.0
﻿WM26,4946.7
﻿WM27,4809.3
﻿WM28,4937.3
﻿WM29,4314.5
﻿WM30,4925.0
﻿WM31,5000.0
﻿WM32,5000.0
﻿WM33,0.0
﻿WM34,5000.0
﻿WM35,5000.0
﻿WM37,5000.0
﻿WM38,5000.0
﻿WM39,5000.0
﻿WM51,10000.0
﻿WM53,9909.5
﻿WM55,9465.9
﻿WM61,10000.0
﻿WM63,10000.0
﻿WM64,9517.4
﻿WM65,4647.2
﻿WM70,9901.4
﻿WM71,10000.0
﻿WM72,10000.0
﻿WM75,10000.0
﻿WM76,10000.0
﻿WM77,9133.4
﻿WN21,5000.0
﻿WN22,5000.0
﻿WN23,5000.0
﻿WN24,5000.0
﻿WN25,5000.0
﻿WN26,4906.3
﻿WN27,5000.0
﻿WN28,5000.0
﻿WN29,5000.0
﻿WN30,5000.0
﻿WN31,5000.0
﻿WN32,5000.0
﻿WN33,5000.0
﻿WN34,5000.0
﻿WN35,5000.0
﻿WN51,9829.7
﻿WN52,10000.0
﻿WN53,9900.2
﻿WN54,10000.0
﻿WQ32,5000.0
﻿WQ33,4990.2
﻿WQ34,4989.1
﻿WQ61,9996.1
﻿WQ62,9983.2
﻿WR20,5000.0
﻿WR21,5000.0
﻿WR22,5000.0
﻿WR23,5000.0
﻿WR24,5000.0
﻿WR25,5000.0
﻿WR26,5000.0
﻿WR27,5000.0
﻿WR28,5000.0
﻿WR30,4959.0
﻿WR31,5000.0
﻿WR32,5000.0
﻿WR33,5000.0
﻿WR34,0.0
﻿WR35,5000.0
﻿WR36,5000.0
﻿WR37,5000.0
﻿WR38,5000.0
﻿WR40,5000.0
﻿WR41,5000.0
﻿WR42,5000.0
﻿WR43,4847.2
﻿WR44,5000.0
﻿WR45,5000.0
﻿WR46,5000.0
﻿WR47,4996.3
﻿WR48,5000.0
﻿WS26,5000.0
﻿WS27,5000.0
﻿WS28,5000.0
﻿WS29,4796.7
﻿WS30,4765.8
﻿WS31,4986.8
﻿WS32,4897.3
﻿WS33,5000.0
﻿WS34,4900.3
﻿WU20,4901.0
﻿WU21,5000.0
﻿WU22,5000.0
﻿WU23,5000.0
﻿WU24,5000.0
﻿WU25,5000.0
﻿WU26,5000.0
﻿WU27,5000.0
﻿WU28,5000.0
﻿WU29,5000.0
﻿WU30,5000.0
﻿WU31,5000.0
﻿WU32,5000.0
﻿WU33,4550.7
﻿WU34,5000.0
﻿WU35,5000.0
﻿WU36,5000.0
﻿WU37,4659.4
﻿WU38,5000.0
﻿WU39,4612.8
﻿WV20,1950.0
﻿WV24,1670.0
﻿WV25,4923.4
﻿WV29,5000.0
﻿WV30,5000.0
﻿WV35,5000.0
﻿WV39,4900.0
﻿WW50,10000.0
﻿WW51,9843.5
﻿WW52,10000.0
﻿WW53,10000.0
﻿WW54,10000.0
﻿WW55,9927.2
﻿WW56,9698.0
﻿WW57,10000.0
﻿WW5A,10000.0
﻿WW5B,9994.2
﻿WW5C,10000.0
﻿WW5D,10000.0
﻿WW60,10000.0
﻿WW61,10000.0
﻿WW62,10000.0
﻿WW63,10000.0
﻿WW64,10000.0
﻿WW65,10000.0
﻿WW66,10000.0
﻿WW67,9978.8
﻿WW6A,10000.0
﻿WW6B,10000.0
﻿WW6C,10000.0
﻿WW6D,10000.0
﻿WW70,10000.0
﻿WW71,10000.0
﻿WW72,10000.0
﻿WW73,10000.0
﻿WW74,10000.0
﻿WW75,9851.3
﻿WW76,9715.3
﻿WW77,9900.2
﻿WX21,5000.0
﻿WX22,5000.0
﻿WX23,5000.0
﻿WX24,5000.0
﻿WX25,4808.0
﻿WX26,4991.7
﻿WX27,5000.0
﻿WX28,5000.0
﻿WX29,5000.0
﻿WX30,5000.0
﻿WX60,10000.0
﻿WX61,10000.0
﻿WX62,10000.0
﻿WX63,9958.5
﻿WX65,9438.6
﻿WX66,10000.0
﻿WX67,9760.6
﻿WX68,10000.0
﻿WX70,10000.0
﻿WX71,10000.0
﻿WX72,9975.0
﻿WX73,9945.4
﻿WX75,9965.8
﻿WX76,10000.0
﻿WX77,10000.0
﻿WX78,9925.0
﻿WZ21,4916.2
﻿WZ22,5000.0
﻿WZ23,4540.0
﻿WZ24,2840.8
﻿WZ25,5000.0
﻿WZ26,4975.0
﻿WZ51,9612.4
﻿WZ52,9793.0
﻿WZ53,9776.8
﻿WZ54,9931.0
﻿YA42,5000.0
﻿YA43,5000.0
﻿YA44,4919.1
﻿YA45,4996.1
﻿YA46,4901.2
﻿YA47,5000.0
﻿YA48,4500.4
﻿YA49,5000.0
﻿YA51,9971.7
﻿YA52,9969.0
﻿YA53,9664.6
﻿YA55,10000.0
﻿YA56,10000.0
﻿YA57,9814.0
﻿YA61,10000.0
﻿YA62,9712.0
﻿YA63,9948.5
﻿YA65,9944.7
﻿YA66,10000.0
﻿YA67,10000.0
﻿YB31,5000.0
﻿YB33,5000.0
﻿YB34,4980.0
﻿YB35,5000.0
﻿YB36,5000.0
﻿YB39,5000.0
﻿YB40,5000.0
﻿YB51,10000.0
﻿YB52,9959.6
﻿YB53,10000.0
﻿YB54,9971.9
﻿YB55,9982.3
﻿YB71,10000.0
﻿YB72,9980.3
﻿YB73,10000.0
﻿YB74,9995.2
﻿YB75,9924.2
﻿YC52,9735.0
﻿YC54,10000.0
﻿YC55,10000.0
﻿YC61,9887.4
﻿YC64,9400.9
﻿YC65,9996.3
﻿YC72,9996.3
﻿YC74,7880.0
﻿YC75,9568.6
﻿YC78,9794.8
﻿YD21,5000.0
﻿YD22,4712.0
﻿YD23,5000.0
﻿YD24,5000.0
﻿YD25,5000.0
﻿YD26,5000.0
﻿YD27,5000.0
﻿YD28,5000.0
﻿YD29,5000.0
﻿YD30,5000.0
﻿YD31,5000.0
﻿YD32,5000.0
﻿YD33,4584.5
﻿YD34,5000.0
﻿YD35,5000.0
﻿YD36,5000.0
﻿YD37,5000.0
﻿YD38,4818.6
﻿YD39,4605.3
﻿YD40,4760.2
﻿YD71,10000.0
﻿YD72,10000.0
﻿YD73,9772.5
﻿YD74,10000.0
﻿YD75,9638.1
﻿YD76,9722.9
﻿YD77,10000.0
﻿YD78,7994.3
﻿YF21,4669.0
﻿YF22,5000.0
﻿YF23,5000.0
﻿YF24,4978.6
﻿YF25,5000.0
﻿YF26,5000.0
﻿YF27,4952.5
﻿YF28,5000.0
﻿YF29,5000.0
﻿YF30,5000.0
﻿YF31,5000.0
﻿YF32,4799.7
﻿YF33,5000.0
﻿YF34,4980.2
﻿YF36,5000.0
﻿YF37,4978.5
﻿YF38,5000.0
﻿YF39,5000.0
﻿YF40,5000.0
﻿YF41,5000.0
﻿YF42,5000.0
﻿YF43,5000.0
﻿YF44,5000.0
﻿YG21,4456.0
﻿YG22,4360.1
﻿YG23,5000.0
﻿YG24,4833.7
﻿YG25,4682.6
﻿YG27,4983.7
﻿YG28,5000.0
﻿YG29,5000.0
﻿YG32,5000.0
﻿YG33,5000.0
﻿YG34,5000.0
﻿YG35,5000.0
﻿YG36,5000.0
﻿YG37,5000.0
﻿YG38,5000.0
﻿YG39,4800.4
﻿YG71,9863.0
﻿YG77,9790.7
﻿YG79,9909.0
﻿YH22,4848.6
﻿YH23,4963.4
﻿YH24,5000.0
﻿YH25,5000.0
﻿YH26,4971.2
﻿YH27,5000.0
﻿YH28,5000.0
﻿YH30,4905.1
﻿YH31,5000.0
﻿YH32,5000.0
﻿YH33,5000.0
﻿YH34,4506.8
﻿YH36,5000.0
﻿YH37,5000.0
﻿YH39,4980.2
﻿YH40,2170.0
﻿YJ01,5000.0
﻿YJ02,5000.0
﻿YJ03,4783.6
﻿YJ04,2520.0
﻿YJ05,4948.0
﻿YJ06,4742.5
﻿YJ07,4688.6
﻿YJ08,5000.0
﻿YJ09,5000.0
﻿YJ10,4370.0
﻿YJ11,5000.0
﻿YJ12,4995.4
﻿YJ13,3940.2
﻿YJ14,5000.0
﻿YJ15,5000.0
﻿YJ16,5000.0
﻿YJ17,4975.1
﻿YJ18,0.0
﻿YJ19,5000.0
﻿YJ20,5000.0
﻿YJ21,5000.0
﻿YJ22,5000.0
﻿YJ23,5000.0
﻿YJ25,4980.3
﻿YJ27,5000.0
﻿YJ29,5000.0
﻿YJ31,5000.0
﻿YJ32,5000.0
﻿YJ33,5000.0
﻿YJ35,5000.0
﻿YK21,4848.7
﻿YK22,5000.0
﻿YK23,4975.1
﻿YK24,5000.0
﻿YK25,5000.0
﻿YK26,5000.0
﻿YK27,5000.0
﻿YK28,5000.0
﻿YK29,4975.1
﻿YK30,5000.0
﻿YK31,5000.0
﻿YK32,4775.3
﻿YK33,4980.3
﻿YK34,5000.0
﻿YK35,5000.0
﻿YL21,5000.0
﻿YL22,5000.0
﻿YL23,4980.1
﻿YL24,4928.0
﻿YL25,4984.6
﻿YL32,5000.0
﻿YL34,5000.0
﻿YL35,4733.6
﻿YL58,9995.4
﻿YL66,9985.2
﻿YL67,10000.0
﻿YL68,9927.2
﻿YL71,10000.0
﻿YL72,9912.1
﻿YL73,10000.0
﻿YL74,9971.1
﻿YL76,9906.4
﻿YL78,9959.6
﻿YM21,5000.0
﻿YM22,5000.0
﻿YM24,5000.0
﻿YM25,4970.0
﻿YM26,5000.0
﻿YM28,4930.7
﻿YM29,4870.0
﻿YM30,5000.0
﻿YM31,4902.2
﻿YM33,4842.8
﻿YM34,4927.5
﻿YM35,5000.0
﻿YM36,4826.4
﻿YM38,5000.0
﻿YM39,5000.0
﻿YM41,4800.7
﻿YM42,5000.0
﻿YM43,5000.0
﻿YM44,5000.0
﻿YM45,5000.0
﻿YN51,9586.9
﻿YN53,9969.8
﻿YN54,10000.0
﻿YN55,10000.0
﻿YN61,10000.0
﻿YN62,8327.9
﻿YN63,10000.0
﻿YN64,9540.1
﻿YN65,10000.0
﻿YN66,10000.0
﻿YN71,8958.8
﻿YN72,9812.1
﻿YN73,9990.8
﻿YN74,9883.2
﻿YN75,10000.0
﻿YN76,9700.5
﻿YP21,4989.6
﻿YP22,4852.1
﻿YP23,4923.7
﻿YP24,4980.8
﻿YP25,4984.9
﻿YP26,5000.0
﻿YP28,5000.0
﻿YP29,5000.0
﻿YP30,5000.0
﻿YP31,4996.2
﻿YP32,5000.0
﻿YP33,5000.0
﻿YP34,5000.0
﻿YP35,5000.0
﻿YP36,4111.1
﻿YP37,4800.7
﻿YP38,5000.0
﻿YP39,4598.2
﻿YP40,4616.7
﻿YP42,4531.9
﻿YP43,4981.1
﻿YP44,5000.0
﻿YP45,4111.3
﻿YQ21,4403.8
﻿YQ23,5000.0
﻿YQ24,4935.2
﻿YQ25,4770.0
﻿YQ26,5000.0
﻿YQ27,5000.0
﻿YQ28,5000.0
﻿YQ29,5000.0
﻿YQ30,5000.0
﻿YQ31,5000.0
﻿YQ32,5000.0
﻿YQ35,5000.0
﻿YQ37,5000.0
﻿YR31,5000.0
﻿YR32,5000.0
﻿YR33,4671.2
﻿YR34,5000.0
﻿YR35,5000.0
﻿YR36,5000.0
﻿YR37,5000.0
﻿YR38,5000.0
﻿YR39,4966.2
﻿YR40,4900.2
﻿YR41,5000.0
﻿YR42,4950.3
﻿YR43,5000.0
﻿YR44,4502.3
﻿YR45,5000.0
﻿YR46,5000.0
﻿YR47,4848.2
﻿YR48,4552.0
﻿YR49,5000.0
﻿YR53,10000.0
﻿YR54,10000.0
﻿YR56,9861.2
﻿YR57,10000.0
﻿YR58,10000.0
﻿YS21,2006.2
﻿YS22,5000.0
﻿YS23,5000.0
﻿YS24,4696.4
﻿YS25,5000.0
﻿YS26,4895.8
﻿YS27,5000.0
﻿YS28,4980.8
﻿YS29,5000.0
﻿YS30,5000.0
﻿YS31,5000.0
﻿YS32,4933.3
﻿YS34,4779.9
﻿YS36,5000.0
﻿YS37,4751.8
﻿YS38,4886.0
﻿YS39,5000.0
﻿YS40,5000.0
﻿YS41,4994.8
﻿YS42,5000.0
﻿YS45,5000.0
﻿YT51,10000.0
﻿YT52,10000.0
﻿YT53,10000.0
﻿YT54,10000.0
﻿YT55,9804.8
﻿YT56,9972.3
﻿YT61,9996.2
﻿YT62,10000.0
﻿YT63,10000.0
﻿YT64,9923.0
﻿YT65,9783.4
﻿YT66,10000.0
﻿YT71,9984.2
﻿YT72,9939.3
﻿YT73,9108.6
﻿YT74,10000.0
﻿YT75,9974.0
﻿YT76,9956.0
﻿YU21,4937.0
﻿YU23,4968.9
﻿YU52,9088.3
﻿YU53,10000.0
﻿YU54,9995.5
﻿YU62,9990.4
﻿YU63,10000.0
﻿YU64,10000.0
﻿YU65,9310.0
﻿YU71,9666.4
﻿YU72,9608.6
﻿YU73,9974.0
﻿YU74,8290.1
﻿YU75,9736.0
﻿YV21,4922.9
﻿YV22,4993.6
﻿YV23,5000.0
﻿YV24,4991.0
﻿YV25,4991.7
﻿YV26,5000.0
﻿YV27,5000.0
﻿YV28,4975.5
﻿YV29,4866.6
﻿YV30,4953.6
﻿YV31,4980.8
﻿YV32,5000.0
﻿YV33,5000.0
﻿YV34,5000.0
﻿YV35,5000.0
﻿YV36,5000.0
﻿YV37,5000.0
﻿YV38,5000.0
﻿YV39,5000.0
﻿YV40,4985.6
﻿YV41,5000.0
﻿YV42,5000.0
﻿YV43,5000.0
﻿YV44,5000.0
﻿YV45,4842.8
﻿YW21,5000.0
﻿YW22,5000.0
﻿YW23,4842.7
﻿YW24,5000.0
﻿YW25,4970.5
﻿YW26,4836.8
﻿YW27,5000.0
﻿YW28,4954.0
﻿YW29,4872.0
﻿YW30,4830.0
﻿YW32,4500.2
﻿YW33,4901.2
﻿YW34,4690.0
﻿YW35,5000.0
﻿YW36,484.8
﻿YW37,4997.6
﻿YW38,5000.0
﻿YW39,4481.2
﻿YW40,4938.9
﻿YY31,4500.0
﻿YY32,5000.0
﻿YY34,4980.0
﻿YY35,5000.0
﻿YY36,5000.0
﻿YY37,5000.0
﻿YY38,5000.0
﻿YY39,5000.0
﻿YY40,5000.0
﻿YY41,4743.3
﻿YY42,5000.0
﻿YY43,2750.0
﻿YY44,5000.0
﻿YY46,5000.0
﻿YY47,5000.0
﻿YY48,5000.0
﻿YY49,4380.0
﻿YY51,10000.0
﻿YY52,10000.0
﻿YY53,9571.6
﻿YY54,9745.1
﻿YY55,9751.8
﻿YY56,7996.8
﻿YY57,10000.0
﻿YY71,10000.0
﻿YY72,9943.1
﻿YY73,10000.0
﻿YY74,10000.0
﻿YY78,7765.1
