FEEDER,CAPACITY
﻿XQ33,0.0
﻿XQ34,0.0
﻿XQ35,5000.0
﻿XQ36,0.0
﻿XQ37,0.0
﻿XQ38,0.0
﻿XQ39,4980.2
﻿XQ40,0.0
﻿XR21,2391.3
﻿XR22,0.0
﻿XR23,0.0
﻿XR24,4990.1
﻿XR25,416.0
﻿XR26,0.0
﻿XR27,969.9
﻿XR31,0.0
﻿XR32,0.0
﻿XR33,0.0
﻿XR34,0.0
﻿XR35,0.0
﻿XT21,0.0
﻿XT22,3615.3
﻿XT23,0.0
﻿XT24,0.0
﻿XT25,4007.0
﻿XT26,1827.4
﻿XT27,325.8
﻿XT28,0.0
﻿XT29,0.0
﻿XT30,0.0
﻿XU26,4315.1
﻿XU27,3108.0
﻿XU28,3513.3
﻿XU29,5000.0
﻿XU30,5000.0
﻿XU36,0.0
﻿XU37,4331.5
﻿XU38,2279.0
﻿XU39,4411.3
﻿XU40,4502.4
﻿XU51,8574.0
﻿XU52,10000.0
﻿XU53,10000.0
﻿XU54,9769.8
﻿XU55,740.7
﻿XU61,10000.0
﻿XU62,10000.0
﻿XU63,0.0
﻿XU64,9768.4
﻿XU65,7759.2
﻿XW31,0.0
﻿XW32,4871.2
﻿XW33,4333.6
﻿XW34,4442.0
﻿XW35,4589.0
﻿XW36,1922.2
﻿XW37,0.0
﻿XW38,0.0
﻿XW39,4776.2
﻿XW40,3056.0
﻿XW61,9956.0
﻿XW62,9479.5
﻿XW65,4351.1
﻿XW71,6482.1
﻿XW72,9489.1
﻿XW75,9643.6
﻿XX21,0.0
﻿XX22,0.0
﻿XX23,16.0
﻿XX24,4769.6
﻿XX25,2871.8
﻿XX26,0.0
﻿XX27,2956.1
﻿XX28,0.0
﻿XX29,504.1
﻿XX30,1217.1
﻿XZ21,5000.0
﻿XZ36,4031.7
﻿XZ37,4460.0
﻿XZ38,4000.4
﻿XZ39,2590.0
﻿XZ40,4826.9
﻿XZ61,10000.0
﻿XZ62,6546.4
﻿XZ63,9394.7
﻿XZ64,10000.0
﻿XZ65,9564.8
