FEEDER,CAPACITY
﻿SR70,11000.0
﻿SR71,11000.0
﻿SR72,10903.8
﻿SR73,11000.0
﻿SR74,10947.3
﻿SR75,10813.7
﻿SR76,11000.0
﻿SR77,11000.0
﻿SR78,11000.0
﻿SU61,11000.0
﻿SU62,11000.0
﻿SU63,11000.0
﻿SU64,11000.0
﻿SU65,10902.4
﻿SU66,10460.5
﻿SU67,10943.4
﻿SU68,11000.0
﻿SU69,10820.0
﻿SU70,8863.0
﻿SU71,11000.0
﻿SU72,10990.0
﻿SU73,10697.4
﻿SU74,11000.0
﻿SU75,11000.0
﻿SU76,11000.0
﻿SU77,11000.0
﻿SU78,11000.0
﻿SX51,10861.6
﻿SX52,11000.0
﻿SX53,11000.0
﻿SX54,10900.9
﻿SX55,11000.0
﻿SX56,10384.1
﻿SX61,11000.0
﻿SX62,11000.0
﻿SX63,10939.9
﻿SX64,11000.0
﻿SX65,10991.8
﻿SX66,11000.0
﻿SX67,10797.3
﻿SX68,11000.0
﻿SX69,11000.0
﻿SX70,11000.0
﻿SX71,10900.0
﻿SX72,11000.0
﻿SX73,11000.0
﻿SX74,11000.0
﻿SX75,10900.8
﻿SX76,11000.0
﻿SX77,11000.0
﻿SX78,11000.0
﻿SY31,5500.0
﻿SY32,5386.7
﻿SY33,5500.0
﻿SY34,5500.0
﻿SY35,5500.0
﻿SY36,5500.0
﻿SY37,5500.0
﻿SY38,5150.1
﻿SZ31,5500.0
﻿SZ36,5500.0
﻿TA21,5000.0
﻿TA22,5000.0
﻿TA23,5000.0
﻿TA24,4996.1
﻿TA25,5000.0
﻿TA31,5000.0
﻿TA32,5000.0
﻿TA33,5000.0
﻿TA34,5000.0
﻿TA35,4610.3
﻿TA51,10000.0
﻿TA52,10000.0
﻿TA53,10000.0
﻿TA54,10000.0
﻿TA55,10000.0
﻿TA56,9996.9
﻿TA57,10000.0
﻿TA58,10000.0
﻿TA61,10000.0
﻿TA62,9968.3
﻿TA63,10000.0
﻿TA64,9965.3
﻿TA65,10000.0
﻿TA71,10000.0
﻿TA72,10000.0
﻿TA73,9929.8
﻿TA74,9980.2
﻿TA75,8351.7
﻿TC21,5000.0
﻿TC22,5000.0
﻿TC23,4509.5
﻿TC24,5000.0
﻿TC25,4210.0
﻿TC26,4690.0
﻿TC27,5000.0
﻿TC28,5000.0
﻿TC29,4995.6
﻿TC30,5000.0
﻿TC51,10000.0
﻿TC52,9483.9
﻿TC53,10000.0
﻿TC55,9038.4
﻿TC56,10000.0
﻿TC57,9916.4
﻿TC58,9982.0
﻿TC61,10000.0
﻿TC62,9957.3
﻿TC63,9563.6
﻿TC64,10000.0
﻿TC65,10000.0
﻿TC66,9589.1
﻿TC67,9959.6
﻿TC68,9950.8
﻿TD21,4925.3
﻿TD22,5000.0
﻿TD23,5000.0
﻿TD24,5000.0
﻿TD25,5000.0
﻿TD26,4900.2
﻿TD27,4897.8
﻿TD28,4932.9
﻿TD51,9972.6
﻿TD52,10000.0
﻿TD53,10000.0
﻿TD54,10000.0
﻿TD55,9902.4
﻿TD61,10000.0
﻿TD62,9959.2
﻿TD63,10000.0
﻿TD64,10000.0
﻿TD65,10000.0
﻿TE21,5000.0
﻿TE22,5000.0
﻿TE23,5000.0
﻿TE24,5000.0
﻿TE25,4996.3
﻿TE31,5000.0
﻿TE32,5000.0
﻿TE33,5000.0
﻿TE34,5000.0
﻿TE35,5000.0
﻿TF51,10000.0
﻿TF52,9965.9
﻿TF53,9802.5
﻿TF54,10000.0
﻿TF55,9972.3
﻿TF56,10000.0
﻿TF61,9968.8
﻿TF62,9945.4
﻿TF63,10000.0
﻿TF64,9008.1
﻿TF66,10000.0
﻿TF67,10000.0
﻿TF68,10000.0
﻿TF69,9993.7
﻿TF71,10000.0
﻿TF72,10000.0
﻿TF73,9974.8
﻿TF74,10000.0
﻿TF75,9744.1
﻿TF76,10000.0
﻿TG21,5000.0
﻿TG22,4980.2
﻿TG23,4734.1
﻿TG24,5000.0
﻿TG25,5000.0
﻿TG31,4866.1
﻿TG32,5000.0
﻿TG33,5000.0
﻿TG34,4501.0
﻿TG35,5000.0
﻿TG51,10000.0
﻿TG52,9985.4
﻿TG53,10000.0
﻿TG54,10000.0
﻿TG55,10000.0
﻿TG61,10000.0
﻿TG62,9993.3
﻿TG63,9970.4
﻿TG64,9970.0
﻿TG65,9951.3
﻿TH23,4564.2
﻿TH25,5000.0
﻿TH26,4580.0
﻿TH27,4776.6
﻿TH28,3774.4
﻿TH29,4120.0
﻿TH30,4994.3
﻿TH31,5000.0
﻿TH32,4515.6
﻿TH33,4980.8
﻿TH34,5000.0
﻿TH35,5000.0
﻿TJ21,3660.8
﻿TJ22,4708.1
﻿TJ23,4912.9
﻿TJ24,5000.0
﻿TJ25,4412.4
﻿TJ27,4870.6
﻿TJ28,4799.0
﻿TJ29,4922.9
﻿TJ30,4823.6
﻿TJ31,4362.4
﻿TJ32,5000.0
﻿TJ33,5000.0
﻿TJ35,4995.0
﻿TK21,4750.6
﻿TK22,4879.9
﻿TK23,4900.2
﻿TK24,4671.7
﻿TK25,5000.0
﻿TK26,5000.0
﻿TK27,4896.6
﻿TK28,5000.0
﻿TK29,4997.0
﻿TK30,5000.0
﻿TK31,5000.0
﻿TK32,4984.9
﻿TK33,4987.5
﻿TK34,5000.0
﻿TK35,4992.1
﻿TL21,4980.5
﻿TL22,5000.0
﻿TL23,5000.0
﻿TL24,4995.8
﻿TL25,4992.9
﻿TL26,4785.6
﻿TL27,5000.0
﻿TL28,4994.7
﻿TL29,4969.3
﻿TL30,4690.0
﻿TL31,4294.0
﻿TL32,4988.0
﻿TL33,4812.6
﻿TL34,4910.8
﻿TL35,5000.0
﻿TL36,5000.0
﻿TL37,5000.0
﻿TL38,5000.0
﻿TL39,4567.6
﻿TL40,5000.0
﻿TL41,4530.2
﻿TL42,4996.2
﻿TL43,5000.0
﻿TL44,5000.0
﻿TL45,5000.0
﻿TL46,5000.0
﻿TL48,5000.0
﻿TL49,5000.0
﻿TL50,5000.0
﻿TM21,5000.0
﻿TM22,4996.0
﻿TM23,5000.0
﻿TM24,4991.7
﻿TM25,4823.8
﻿TM26,4770.0
﻿TM27,5000.0
﻿TM28,5000.0
﻿TM29,5000.0
﻿TM30,4489.6
﻿TM52,10000.0
﻿TM53,10000.0
﻿TM54,9948.2
﻿TM55,8362.2
﻿TM56,10000.0
﻿TM57,10000.0
﻿TM58,9950.8
﻿TM62,10000.0
﻿TM63,10000.0
﻿TM64,9916.2
﻿TM65,8362.2
﻿TM66,9995.8
﻿TM67,10000.0
﻿TM68,9991.1
﻿TR31,5000.0
﻿TR32,5000.0
﻿TR33,5000.0
﻿TR34,5000.0
﻿TR35,4735.7
﻿TR36,5000.0
﻿TR37,5000.0
﻿TR38,5000.0
﻿TR39,4799.5
﻿TR40,5000.0
﻿TS22,4570.6
﻿TS23,4570.3
﻿TS24,4460.9
﻿TS26,5000.0
﻿TS27,5000.0
﻿TS28,5000.0
﻿TS29,4985.0
﻿TS30,5000.0
﻿TS32,4991.3
﻿TS34,5000.0
﻿TS35,4836.3
﻿TT21,4925.0
﻿TT22,5000.0
﻿TT23,5000.0
﻿TT24,5000.0
﻿TT25,4902.4
﻿TT26,5000.0
﻿TT27,4950.5
﻿TT28,5000.0
﻿TT29,4589.0
﻿TT30,5000.0
﻿TT31,4726.0
﻿TT32,4745.1
﻿TT33,5000.0
﻿TT34,4925.7
﻿TT35,5000.0
﻿TT36,5000.0
﻿TT37,5000.0
﻿TT38,5000.0
﻿TT39,4984.2
﻿TU21,4991.4
﻿TU22,5000.0
﻿TU23,5000.0
﻿TU24,5000.0
﻿TU25,4909.4
﻿TU52,9905.0
﻿TU53,10000.0
﻿TU72,9857.2
﻿TU73,10000.0
﻿TV21,5000.0
﻿TV22,4984.9
﻿TV23,4990.4
﻿TV24,4787.6
﻿TV25,5000.0
﻿TV26,5000.0
﻿TV27,4949.8
﻿TV28,5000.0
﻿TV29,4990.1
﻿TV30,5000.0
﻿TV31,5000.0
﻿TV32,1202.7
﻿TV33,4983.7
﻿TV34,5000.0
﻿TV35,5000.0
﻿TW21,4932.0
﻿TW22,5000.0
﻿TW23,4340.1
﻿TW24,5000.0
﻿TW25,5000.0
﻿TW26,5000.0
﻿TW27,5000.0
﻿TW28,4390.0
﻿TW29,4981.8
﻿TW30,5000.0
﻿TW31,5000.0
﻿TW32,5000.0
﻿TW33,5000.0
﻿TW34,5000.0
﻿TW35,4649.4
﻿TW37,4457.5
﻿TW38,4907.4
﻿TW39,4692.8
﻿TW40,4200.0
﻿TX21,5000.0
﻿TX22,4747.0
﻿TX23,4749.9
﻿TX24,4972.7
﻿TX25,5000.0
﻿TX26,5000.0
﻿TX27,4965.9
﻿TX28,3998.2
﻿TX29,5000.0
﻿TX30,4820.0
﻿TX31,5000.0
﻿TX32,5000.0
﻿TX33,4830.8
﻿TX34,4934.0
﻿TX35,4953.4
﻿TX36,5000.0
﻿TX38,4961.6
﻿TX39,5000.0
﻿TX40,5000.0
﻿TX71,10000.0
﻿TX72,10000.0
﻿TY26,4975.0
﻿TY27,5000.0
﻿TY28,5000.0
﻿TY29,5000.0
﻿TY30,5000.0
﻿TY31,5000.0
﻿TY32,5000.0
﻿TY33,4938.1
﻿TY35,5000.0
﻿TY36,5000.0
﻿TY37,4759.3
﻿TY38,4726.8
﻿TY39,4745.1
﻿TY40,4993.7
﻿TZ21,5000.0
﻿TZ22,4817.2
﻿TZ23,4980.2
﻿TZ24,5000.0
﻿TZ25,4988.4
﻿TZ26,4749.6
﻿TZ27,5000.0
﻿TZ28,4818.7
﻿TZ29,4990.6
﻿TZ30,5000.0
﻿TZ31,5000.0
﻿TZ32,5000.0
﻿TZ33,4996.0
﻿TZ34,4520.0
﻿TZ35,4990.1
﻿TZ36,5000.0
﻿TZ38,5000.0
﻿TZ39,3558.0
﻿TZ40,5000.0
﻿TZ51,10000.0
﻿TZ52,9265.7
﻿TZ53,9827.2
﻿TZ54,10000.0
﻿TZ55,10000.0
﻿TZ56,9962.1
﻿TZ57,10000.0
﻿TZ61,10000.0
﻿TZ62,10000.0
﻿TZ63,9992.0
﻿TZ64,10000.0
﻿TZ65,9964.6
﻿TZ67,10000.0
﻿TZ68,6630.0
﻿WG24,5000.0
﻿WH21,4849.5
﻿WH22,5000.0
﻿WH23,5000.0
﻿WH24,4542.1
﻿WH25,5000.0
﻿WH26,4815.2
﻿WH27,5000.0
﻿WH28,5000.0
﻿WH29,5000.0
﻿WH30,5000.0
﻿WH51,10000.0
﻿WH52,10000.0
﻿WH53,9801.7
﻿WH55,9926.2
﻿WH56,9867.8
﻿WH57,10000.0
﻿WH61,10000.0
﻿WH62,9545.0
﻿WH63,9851.8
﻿WH65,10000.0
﻿WH66,10000.0
﻿WH67,9772.0
﻿WH70,10000.0
﻿WH71,9641.6
﻿WH72,10000.0
﻿WH75,9901.9
﻿WH76,10000.0
﻿WH77,9985.6
﻿WP21,5000.0
﻿WP22,5000.0
﻿WP23,5000.0
﻿WP24,5000.0
﻿WP25,5000.0
﻿WP27,5000.0
﻿WP28,4815.2
﻿WP29,4830.1
﻿WP30,5000.0
﻿WP31,5000.0
﻿WP32,5000.0
﻿WP33,4985.0
﻿WP34,5000.0
﻿WP35,5000.0
﻿ZA51,11000.0
﻿ZA52,11000.0
﻿ZA53,11000.0
﻿ZA54,10855.2
﻿ZA55,10938.9
﻿ZA56,10654.4
﻿ZA57,10159.8
﻿ZA58,10656.8
﻿ZA59,10915.0
﻿ZA60,11000.0
﻿ZA61,10952.5
﻿ZA62,11000.0
﻿ZA63,11000.0
﻿ZA64,11000.0
﻿ZA65,11000.0
﻿ZA66,11000.0
﻿ZA67,11000.0
﻿ZA68,11000.0
﻿ZB51,11000.0
﻿ZB52,10994.9
﻿ZB53,10613.3
﻿ZB54,10993.8
﻿ZB55,10823.6
﻿ZB56,11000.0
﻿ZB57,10957.5
﻿ZB58,11000.0
﻿ZB59,10952.7
﻿ZB60,11000.0
﻿ZB61,11000.0
﻿ZB62,10991.5
﻿ZB63,11000.0
﻿ZB64,10847.8
﻿ZB65,10943.4
﻿ZB66,10306.5
﻿ZB67,11000.0
﻿ZB68,10891.8
﻿ZC51,11000.0
﻿ZC52,11000.0
﻿ZC53,10950.8
﻿ZC54,10995.7
﻿ZC55,11000.0
﻿ZC56,11000.0
﻿ZC57,10980.5
﻿ZC58,11000.0
﻿ZC59,11000.0
﻿ZD51,11000.0
﻿ZD52,11000.0
﻿ZD53,11000.0
﻿ZD54,11000.0
﻿ZD55,11000.0
﻿ZD56,11000.0
﻿ZD57,11000.0
﻿ZD58,11000.0
﻿ZD59,11000.0
﻿ZD60,10914.6
﻿ZD61,11000.0
﻿ZD62,11000.0
﻿ZD63,11000.0
﻿ZD64,11000.0
﻿ZD65,11000.0
﻿ZD66,11000.0
﻿ZD67,11000.0
﻿ZD68,10866.1
﻿ZD69,11000.0
﻿ZD70,11000.0
﻿ZD71,10793.4
﻿ZD72,11000.0
﻿ZD73,11000.0
﻿ZE52,11000.0
﻿ZE53,11000.0
﻿ZE55,11000.0
﻿ZE56,11000.0
﻿ZE57,10986.2
﻿ZE59,11000.0
﻿ZE60,11000.0
﻿ZE61,11000.0
﻿ZE62,11000.0
﻿ZG51,10901.2
﻿ZG52,10684.1
﻿ZG53,10631.5
﻿ZG54,11000.0
﻿ZG55,11000.0
﻿ZG56,10950.0
﻿ZG57,11000.0
﻿ZG58,10852.9
﻿ZG59,10555.5
﻿ZG60,10973.1
﻿ZG61,10889.1
﻿ZG62,11000.0
﻿ZG63,10936.1
﻿ZG64,10929.6
﻿ZG65,11000.0
﻿ZG66,10983.2
﻿ZG67,11000.0
﻿ZG68,10985.6
﻿ZH53,10990.2
﻿ZH54,11000.0
﻿ZH55,11000.0
﻿ZH56,10528.9
﻿ZH57,11000.0
﻿ZH58,11000.0
﻿ZH59,11000.0
﻿ZH60,11000.0
﻿ZH61,11000.0
﻿ZH62,10996.0
﻿ZH63,11000.0
﻿ZH64,11000.0
﻿ZH65,11000.0
﻿ZH66,11000.0
﻿ZH67,11000.0
﻿ZH68,10692.6
﻿ZK51,11000.0
﻿ZK52,11000.0
﻿ZK53,11000.0
﻿ZK54,11000.0
﻿ZK55,10992.5
﻿ZK56,11000.0
﻿ZK57,11000.0
﻿ZK58,10598.0
﻿ZK59,11000.0
﻿ZK60,10929.2
﻿ZK61,11000.0
﻿ZK62,11000.0
﻿ZQ57,10046.1
﻿ZQ58,10972.6
﻿ZQ59,11000.0
﻿ZQ60,11000.0
﻿ZQ64,11000.0
﻿ZQ65,11000.0
﻿ZQ66,11000.0
﻿ZQ67,10120.2
﻿ZQ69,10963.8
﻿ZQ70,10900.1
﻿ZR52,11000.0
﻿ZR53,11000.0
﻿ZR54,11000.0
﻿ZR55,11000.0
﻿ZR56,11000.0
﻿ZR57,11000.0
﻿ZR58,10971.3
﻿ZR59,10963.4
﻿ZR60,11000.0
﻿ZR61,11000.0
﻿ZR62,11000.0
﻿ZR63,11000.0
﻿ZR64,11000.0
﻿ZR65,11000.0
﻿ZR66,11000.0
﻿ZR67,10971.4
﻿ZR68,11000.0
﻿ZR69,10890.0
﻿ZR70,11000.0
﻿ZR71,11000.0
﻿ZR72,11000.0
﻿ZR73,11000.0
﻿ZR74,11000.0
﻿ZR75,11000.0
﻿ZR76,10630.9
﻿ZR77,10542.4
﻿ZR78,10830.1
﻿ZR79,11000.0
﻿ZR7A,11000.0
﻿ZR7B,11000.0
﻿ZR7C,10519.3
﻿ZS51,11000.0
﻿ZS52,11000.0
﻿ZS53,11000.0
﻿ZS54,10724.6
﻿ZS55,11000.0
﻿ZU51,10901.0
﻿ZU52,10929.2
﻿ZU53,11000.0
﻿ZU54,11000.0
﻿ZU55,11000.0
﻿ZU56,10969.0
﻿ZU57,10558.7
﻿ZU58,11000.0
﻿ZU59,10664.0
﻿ZU60,11000.0
﻿ZU61,10993.6
﻿ZU62,10997.8
﻿ZU63,11000.0
﻿ZU64,11000.0
﻿ZU65,11000.0
﻿ZU66,11000.0
﻿ZU67,11000.0
﻿ZU68,11000.0
﻿ZU69,11000.0
﻿ZU70,11000.0
