FEEDER,CAPACITY
﻿JK59,10754.4
﻿JK60,10984.1
﻿JK61,11000.0
﻿JL21,3426.8
﻿JL22,0.0
﻿JL23,0.0
﻿JL24,0.0
﻿JL25,0.0
﻿JL26,0.0
﻿JL27,0.0
﻿JL28,0.0
﻿JL29,0.0
﻿JL30,0.0
﻿JN21,4298.4
﻿JN22,4789.1
﻿JN23,0.0
﻿JN24,5368.6
﻿JN25,0.0
﻿JN26,4492.7
﻿JN27,5380.4
﻿JN28,5402.4
﻿JN29,0.0
﻿JN30,3748.9
﻿JN31,1272.2
﻿JN32,2491.9
﻿JN33,4858.2
﻿JN34,1842.2
﻿JN35,0.0
﻿JO21,0.0
﻿JO22,5021.3
﻿JO23,5406.5
﻿JO24,3160.0
﻿JO25,0.0
﻿JO26,0.0
﻿JO27,0.0
﻿JO28,5500.0
﻿JO29,4440.0
﻿JO30,2750.0
﻿JO61,10980.0
﻿JO62,10900.2
﻿JO63,6970.1
﻿JO71,11000.0
﻿JO72,10905.0
﻿JO73,0.0
﻿JO74,0.0
﻿JP21,4044.6
﻿JP22,5214.5
﻿JP23,4112.2
﻿JP24,5207.7
﻿JP25,5040.5
﻿JP26,3423.9
﻿JP27,5219.9
﻿JP28,4565.0
﻿JP29,3335.9
﻿JP30,5301.2
﻿JP31,5468.1
﻿JP32,5473.3
﻿JP33,4795.2
﻿JP34,0.0
﻿JP35,5500.0
﻿JR21,5489.4
﻿JR22,5338.1
﻿JR23,4371.1
﻿JR24,5133.2
﻿JR25,4179.7
﻿JR26,3597.8
﻿JR27,5287.4
﻿JR28,5463.3
﻿JR29,0.0
﻿JR30,5218.6
﻿JS21,5364.0
﻿JS22,4825.7
﻿JS23,0.0
﻿JS24,4365.0
﻿JS25,4889.2
﻿JS26,5065.0
﻿JS27,5500.0
﻿JS28,3954.2
﻿JS29,0.0
﻿JS30,2449.8
﻿JS31,5500.0
﻿JS32,4221.2
﻿JS33,3247.1
﻿JS34,1858.0
﻿JS35,5090.0
﻿JV21,0.0
﻿JV22,1693.8
﻿JV23,5450.1
﻿JV24,0.0
﻿JV25,2710.0
﻿JV31,0.0
﻿JV32,3634.1
﻿JV33,0.0
﻿JV34,5304.4
﻿JV35,0.0
﻿JV56,11000.0
﻿JV57,10905.2
﻿JV58,7290.0
﻿JV59,6146.1
﻿JV66,10994.9
﻿JV67,10751.5
﻿JV68,10985.5
﻿JW22,5500.0
﻿JW23,5500.0
﻿JW24,5500.0
﻿JW25,5500.0
﻿JW26,5418.0
﻿JW27,4237.3
﻿JW28,630.0
﻿JW29,0.0
﻿JW30,4243.5
﻿JW31,1365.4
﻿JW32,0.0
﻿JW33,5054.6
﻿JW34,4952.8
﻿JW35,670.4
﻿JX21,5249.2
﻿JX22,5137.2
﻿JX23,2790.0
﻿JX24,5321.2
﻿JX25,2080.0
﻿JY21,3713.2
﻿JY22,5436.6
﻿JY27,2585.7
﻿JY28,5351.0
﻿JZ21,1740.4
﻿JZ22,0.0
﻿JZ23,1775.3
﻿JZ24,0.0
﻿JZ25,0.0
﻿JZ26,0.0
﻿JZ27,0.0
﻿JZ28,0.0
﻿JZ29,4031.5
﻿JZ30,0.0
